Date,Course Category,Course Name,Course Price,Instructor Cost,Refund Amount,Leads_Clean,Enrollments_clean,Marketing_spend
6/21/2023,Unknown,Performance Marketing,5999,,26525,,106,
1/7/2024,Finance,Equity Research,7999,22141,30277,646,54,
8/3/2023,Unknown,Digital Marketing,6999,,0,45,99,69287
3/6/2024,Unknown,Equity Research,5999,,38933,,,
2/28/2023,Unknown,Equity Research,9999,,0,,,
6/30/2024,Unknown,Sql Bootcamp,9999,,0,,,140393
5/4/2023,Data,Sql Bootcamp,9999,14730,24867,,88,
10/13/2024,Unknown,Equity Research,5999,49605,0,,,
4/25/2023,Data,Power Bi Mastery,9999,,0,,,
8/17/2023,Unknown,Brand Strategy,5999,,0,619,,
9/7/2024,Unknown,Equity Research,7999,,0,,,54698
5/16/2023,Marketing,Brand Strategy,6999,,22323,,,
5/9/2024,Unknown,Data Analytics,7999,,0,,,
6/18/2024,Data,Sql Bootcamp,,,0,,,
1/25/2023,Unknown,Financial Modeling,9999,,0,664,,
3/28/2023,Data,Data Analytics,,,0,,21,
7/10/2023,Marketing,Digital Marketing,,10688,0,565,18,
3/5/2023,Unknown,Equity Research,9999,,0,,,
9/18/2023,Unknown,Corporate Finance,,10270,47252,,,
12/8/2023,Marketing,Digital Marketing,6999,19748,0,336,17,189028
6/28/2024,Unknown,Performance Marketing,7999,89504,0,,64,131479
12/5/2024,Unknown,Financial Modeling,,88112,0,,80,
10/30/2024,Marketing,Digital Marketing,6999,,38551,715,59,159185
5/14/2023,Marketing,Digital Marketing,11999,,18678,495,118,
2/4/2024,Unknown,Corporate Finance,5999,,0,,73,196790
12/17/2024,Data,Sql Bootcamp,9999,,39209,677,,
3/8/2024,Marketing,Brand Strategy,11999,72481,0,,38,
4/2/2023,Unknown,Digital Marketing,11999,,0,,84,
7/10/2023,Data,Sql Bootcamp,7999,,24228,,111,
8/17/2023,Finance,Equity Research,7999,13762,26493,683,,
2/13/2024,Finance,Equity Research,9999,,24930,,,
6/24/2024,Unknown,Digital Marketing,6999,,0,,41,111303
10/15/2024,Data,Sql Bootcamp,9999,,0,,,6063
1/20/2023,Unknown,Data Analytics,7999,,0,773,,
8/12/2024,Data,Power Bi Mastery,11999,,17312,,,
1/6/2023,Unknown,Brand Strategy,,,7862,715,,
1/26/2023,Data,Data Analytics,,,0,,,75964
2/28/2024,Finance,Financial Modeling,11999,24114,0,,27,111883
11/4/2023,Finance,Financial Modeling,7999,,40909,,,
11/4/2023,Finance,Corporate Finance,9999,,10857,,94,
2/5/2024,Finance,Equity Research,,50495,8140,,37,
2/11/2023,Finance,Corporate Finance,9999,55641,0,,48,
5/27/2024,Data,Data Analytics,7999,84237,0,,,
4/19/2023,Data,Data Analytics,7999,,0,,,
8/5/2024,Unknown,Digital Marketing,9999,,0,,,
3/9/2024,Unknown,Digital Marketing,9999,83747,0,,,125939
6/25/2023,Unknown,Power Bi Mastery,7999,,0,,,
2/3/2023,Finance,Equity Research,11999,,0,692,80,
6/6/2024,Finance,Financial Modeling,6999,64173,0,,15,
9/23/2023,Finance,Corporate Finance,,44093,38617,,,
6/28/2023,Marketing,Brand Strategy,7999,,14799,,,197290
12/30/2024,Unknown,Financial Modeling,,,32394,,,
9/11/2023,Unknown,Financial Modeling,,,0,,112,
2/22/2023,Unknown,Corporate Finance,7999,,0,,,92069
5/23/2023,Unknown,Digital Marketing,6999,80457,44257,58,,
7/25/2023,Finance,Equity Research,9999,,37735,,,
2/24/2023,Data,Sql Bootcamp,9999,,0,,,
6/21/2024,Finance,Equity Research,,,30410,,56,
3/17/2024,Unknown,Performance Marketing,,,0,,,37671
9/27/2024,Unknown,Data Analytics,6999,,0,,,
3/28/2023,Data,Sql Bootcamp,7999,79068,0,,,
10/28/2024,Unknown,Sql Bootcamp,9999,,45233,,,
4/29/2023,Marketing,Digital Marketing,9999,,0,215,67,
10/29/2023,Finance,Corporate Finance,6999,8832,5204,408,53,
12/11/2023,Unknown,Digital Marketing,7999,,0,288,,163856
9/24/2024,Marketing,Digital Marketing,11999,24876,39953,,106,181051
6/2/2024,Finance,Financial Modeling,6999,21750,0,,,29370
11/28/2024,Finance,Equity Research,5999,,0,,111,
10/29/2023,Unknown,Brand Strategy,11999,60298,0,,85,
1/19/2024,Unknown,Performance Marketing,5999,,0,,,
5/7/2023,Finance,Financial Modeling,9999,50167,0,,,
11/22/2023,Finance,Equity Research,7999,,0,,,
5/27/2024,Marketing,Performance Marketing,5999,,0,,,61844
11/7/2024,Data,Sql Bootcamp,11999,34651,15126,716,,
3/3/2023,Data,Sql Bootcamp,9999,,0,,84,151881
12/26/2023,Data,Power Bi Mastery,6999,12793,15160,,,
9/15/2024,Data,Sql Bootcamp,5999,88419,0,700,107,162208
4/20/2023,Data,Data Analytics,5999,70860,0,,95,
8/28/2024,Data,Power Bi Mastery,11999,44653,42153,,109,94335
1/6/2023,Unknown,Financial Modeling,7999,,0,,23,
4/16/2024,Unknown,Brand Strategy,9999,59618,0,,,
4/6/2023,Finance,Corporate Finance,7999,,19104,,,
12/29/2023,Unknown,Digital Marketing,7999,16380,21470,,,
1/8/2024,Unknown,Brand Strategy,6999,,13024,,13,
2/19/2023,Finance,Equity Research,6999,21132,0,,,
3/19/2024,Unknown,Digital Marketing,9999,88076,0,,17,148507
3/19/2023,Marketing,Performance Marketing,9999,,23008,417,,
6/7/2024,Marketing,Brand Strategy,9999,,0,,,
10/19/2024,Data,Power Bi Mastery,7999,,0,499,66,
1/2/2023,Unknown,Data Analytics,,,0,,114,136875
3/22/2024,Finance,Financial Modeling,,,46224,,117,
4/20/2024,Finance,Financial Modeling,7999,49296,0,,19,
2/18/2024,Unknown,Sql Bootcamp,11999,,0,,,122351
9/6/2023,Data,Data Analytics,9999,26658,0,,,
7/27/2024,Unknown,Digital Marketing,,81218,32955,,,97762
10/23/2024,Data,Data Analytics,6999,,0,,,7674
3/9/2024,Data,Sql Bootcamp,5999,74662,35118,591,,
8/13/2024,Unknown,Digital Marketing,7999,,0,623,82,
4/14/2024,Marketing,Digital Marketing,11999,,0,755,51,
3/6/2023,Marketing,Digital Marketing,11999,,0,,,
1/24/2023,Data,Data Analytics,5999,,0,,,
1/17/2024,Marketing,Digital Marketing,5999,,33662,,,176611
1/6/2023,Data,Data Analytics,5999,,9714,,69,
7/13/2024,Finance,Corporate Finance,9999,82758,0,,,147386
12/24/2023,Unknown,Brand Strategy,7999,,0,,,
10/1/2024,Data,Data Analytics,9999,,19848,,,112889
1/19/2024,Marketing,Digital Marketing,6999,,0,,,167166
4/25/2023,Marketing,Digital Marketing,7999,,0,633,3,
7/12/2024,Unknown,Data Analytics,,60325,39313,492,,
3/2/2023,Unknown,Financial Modeling,7999,,0,,,
12/17/2023,Unknown,Sql Bootcamp,9999,,0,,,
2/23/2023,Marketing,Performance Marketing,7999,,0,,,171069
6/26/2024,Unknown,Equity Research,5999,,1139,,,
2/6/2023,Data,Sql Bootcamp,7999,65542,35759,,,
7/11/2023,Data,Data Analytics,9999,12883,0,,,
11/19/2023,Unknown,Sql Bootcamp,6999,,0,,,
12/23/2024,Marketing,Brand Strategy,11999,,0,,,198859
5/1/2023,Marketing,Digital Marketing,7999,,0,,,
4/12/2024,Unknown,Digital Marketing,6999,,0,752,,83173
2/25/2024,Unknown,Sql Bootcamp,9999,,0,274,43,
12/9/2024,Unknown,Data Analytics,5999,79318,33548,646,3,70985
7/8/2024,Data,Sql Bootcamp,,,0,407,,135606
12/12/2024,Data,Data Analytics,6999,12687,43136,,,134070
3/3/2024,Unknown,Data Analytics,11999,63696,0,390,84,
7/21/2024,Unknown,Digital Marketing,5999,,0,,114,105885
10/9/2023,Unknown,Power Bi Mastery,,,28648,430,98,
4/20/2024,Unknown,Digital Marketing,9999,,0,,81,
4/15/2024,Unknown,Sql Bootcamp,6999,,0,,3,
6/11/2023,Marketing,Brand Strategy,6999,,43399,279,63,89419
10/27/2024,Finance,Equity Research,,33763,15112,37,,
7/22/2024,Unknown,Sql Bootcamp,11999,,45008,,73,
9/15/2023,Unknown,Sql Bootcamp,6999,60059,0,,,97621
3/27/2023,Data,Data Analytics,11999,24778,37071,,,
7/28/2024,Data,Power Bi Mastery,11999,,0,,49,75018
1/12/2023,Data,Sql Bootcamp,6999,,5133,,,
3/6/2023,Finance,Equity Research,6999,27245,0,,51,
3/19/2024,Data,Sql Bootcamp,7999,,0,50,,
9/28/2023,Marketing,Performance Marketing,6999,,12976,,,32259
5/31/2023,Unknown,Sql Bootcamp,11999,,46695,,86,
2/26/2024,Data,Data Analytics,11999,,37414,287,23,144124
3/8/2024,Unknown,Equity Research,6999,,10432,697,,
12/21/2024,Marketing,Digital Marketing,,70649,0,,,
1/3/2023,Marketing,Digital Marketing,7999,,0,,77,
8/19/2024,Finance,Equity Research,6999,36486,0,,1,
12/4/2024,Marketing,Digital Marketing,,,0,,,
8/21/2024,Unknown,Equity Research,7999,84145,0,437,3,
6/26/2023,Unknown,Financial Modeling,9999,,0,,,83668
2/26/2024,Data,Data Analytics,7999,22401,0,,71,
12/1/2023,Finance,Corporate Finance,6999,4282,0,,93,
3/17/2023,Data,Data Analytics,,,0,,92,
3/14/2023,Unknown,Performance Marketing,,66635,0,,,166386
4/24/2024,Unknown,Power Bi Mastery,5999,,0,,,
4/29/2023,Unknown,Data Analytics,,65518,30926,260,112,26882
3/28/2024,Data,Data Analytics,9999,18312,0,,16,32906
6/27/2024,Unknown,Brand Strategy,9999,,0,,42,
1/21/2023,Marketing,Digital Marketing,9999,,6314,,25,
1/4/2024,Data,Data Analytics,9999,,0,,,
8/27/2023,Unknown,Brand Strategy,9999,33242,0,,,
3/27/2023,Data,Sql Bootcamp,9999,,0,,41,169963
1/26/2023,Finance,Equity Research,5999,,24000,,,
7/23/2023,Data,Sql Bootcamp,6999,,33201,517,75,
3/29/2023,Marketing,Brand Strategy,9999,,49932,,,84881
3/8/2024,Finance,Equity Research,7999,75396,0,515,,
12/10/2023,Unknown,Data Analytics,5999,,49036,,,
1/15/2023,Marketing,Performance Marketing,11999,41695,0,,90,
4/10/2023,Finance,Equity Research,7999,,0,424,86,
5/12/2023,Data,Sql Bootcamp,6999,,31446,,99,
6/13/2024,Data,Sql Bootcamp,7999,,22519,,66,
5/19/2023,Unknown,Digital Marketing,5999,80129,5516,,78,
9/25/2023,Marketing,Performance Marketing,7999,,0,,108,
8/15/2023,Unknown,Data Analytics,,,0,,,37692
11/28/2023,Marketing,Brand Strategy,7999,75762,22348,,,
9/19/2024,Unknown,Corporate Finance,7999,,0,,86,
2/16/2024,Unknown,Digital Marketing,,,0,,,
10/2/2024,Finance,Financial Modeling,11999,,0,,88,187016
2/11/2024,Finance,Financial Modeling,7999,,0,,17,
2/3/2023,Unknown,Digital Marketing,5999,,0,,,147978
2/8/2024,Finance,Equity Research,7999,54912,0,701,24,154970
7/30/2023,Finance,Equity Research,,52555,48395,,,
6/23/2023,Unknown,Sql Bootcamp,,,0,,,83624
2/23/2024,Unknown,Data Analytics,9999,,18506,,79,
9/6/2024,Finance,Equity Research,9999,,4894,83,,
7/6/2024,Unknown,Power Bi Mastery,9999,,39210,,99,32005
10/31/2023,Marketing,Digital Marketing,9999,,0,,25,
8/9/2024,Unknown,Data Analytics,7999,,0,474,120,132604
1/28/2024,Marketing,Performance Marketing,6999,6851,0,,,
12/2/2024,Unknown,Equity Research,9999,,0,,,
6/24/2023,Marketing,Digital Marketing,,,0,,,
5/21/2023,Marketing,Digital Marketing,7999,81594,0,,17,
10/25/2024,Finance,Equity Research,6999,30118,0,,,
4/7/2024,Unknown,Financial Modeling,7999,58931,0,151,73,60331
4/6/2023,Unknown,Sql Bootcamp,,,41480,272,65,
6/28/2024,Marketing,Digital Marketing,5999,37928,0,,,45010
1/23/2024,Marketing,Brand Strategy,11999,14376,0,,1,87536
9/8/2024,Marketing,Performance Marketing,6999,,0,,39,
12/12/2023,Marketing,Brand Strategy,7999,,0,,,
4/30/2023,Unknown,Brand Strategy,9999,,0,,58,
4/18/2024,Unknown,Equity Research,9999,,20138,310,52,
8/9/2024,Unknown,Performance Marketing,11999,,19287,,,
2/26/2024,Marketing,Performance Marketing,9999,,0,,,135127
4/23/2023,Data,Power Bi Mastery,11999,,0,,,109165
11/11/2023,Finance,Financial Modeling,6999,,48633,209,,
4/15/2023,Unknown,Corporate Finance,6999,,0,,,
11/14/2023,Unknown,Data Analytics,9999,,35349,599,21,
9/12/2023,Unknown,Sql Bootcamp,7999,,0,,,146572
8/7/2023,Finance,Equity Research,9999,70436,0,,85,77591
9/7/2024,Unknown,Sql Bootcamp,,,30523,163,,31318
8/11/2023,Unknown,Power Bi Mastery,11999,,0,,,
12/19/2024,Unknown,Data Analytics,7999,,0,282,,
1/26/2024,Finance,Corporate Finance,5999,,0,,57,193508
6/16/2024,Unknown,Digital Marketing,6999,,0,,118,
7/16/2024,Finance,Financial Modeling,9999,54300,0,,,
5/7/2023,Marketing,Performance Marketing,9999,,0,,66,185724
9/20/2024,Unknown,Performance Marketing,7999,11279,0,,17,25644
6/29/2024,Data,Sql Bootcamp,5999,,0,,84,
8/15/2023,Finance,Corporate Finance,6999,58763,0,,75,
4/16/2023,Data,Data Analytics,,51851,0,,,
7/9/2023,Unknown,Data Analytics,,,0,146,,
5/29/2024,Unknown,Brand Strategy,9999,41939,313,,,
8/18/2023,Unknown,Corporate Finance,7999,,0,,51,
1/20/2023,Data,Power Bi Mastery,9999,,0,,,186859
3/19/2023,Finance,Equity Research,11999,,33021,,,
7/10/2023,Finance,Corporate Finance,11999,,0,,75,
3/3/2023,Data,Sql Bootcamp,5999,24700,0,,,
11/5/2024,Marketing,Digital Marketing,5999,,0,,111,
9/10/2024,Unknown,Brand Strategy,7999,,31133,,,
11/19/2024,Unknown,Equity Research,9999,59915,0,716,,
1/7/2024,Marketing,Digital Marketing,7999,,0,,15,
7/23/2024,Unknown,Digital Marketing,7999,43669,0,,8,
8/15/2024,Unknown,Data Analytics,9999,,0,22,14,
12/25/2023,Marketing,Performance Marketing,5999,,0,405,,
8/26/2023,Data,Sql Bootcamp,9999,28677,0,,,
6/26/2023,Marketing,Digital Marketing,6999,,23542,,,47656
10/17/2024,Unknown,Sql Bootcamp,7999,,0,,94,
3/18/2024,Unknown,Equity Research,9999,,0,,,
5/21/2024,Data,Data Analytics,11999,9041,0,,107,
4/24/2024,Data,Power Bi Mastery,11999,,44130,277,86,112783
8/18/2023,Data,Data Analytics,6999,47633,0,,116,191432
1/16/2024,Finance,Corporate Finance,5999,,0,,,
3/12/2024,Unknown,Brand Strategy,9999,64242,0,,18,
6/18/2023,Unknown,Equity Research,9999,52025,0,71,11,
4/13/2024,Marketing,Digital Marketing,7999,4097,40849,,,110683
11/15/2024,Marketing,Performance Marketing,6999,38335,0,,88,
9/3/2023,Marketing,Digital Marketing,6999,,29753,449,57,
4/10/2024,Unknown,Power Bi Mastery,11999,,45629,,,
5/6/2024,Unknown,Data Analytics,6999,,0,,56,66511
3/21/2024,Unknown,Corporate Finance,9999,,30383,,,
4/16/2023,Marketing,Digital Marketing,11999,,0,58,,
1/23/2024,Unknown,Sql Bootcamp,5999,,7964,,,
11/12/2023,Marketing,Brand Strategy,7999,6060,0,,,
3/4/2023,Marketing,Digital Marketing,,,48059,,,
4/14/2023,Finance,Corporate Finance,5999,,0,,20,
1/19/2024,Unknown,Data Analytics,7999,,0,571,,
9/4/2023,Marketing,Digital Marketing,5999,,0,,101,
1/16/2023,Data,Data Analytics,6999,,0,,79,7449
8/1/2023,Unknown,Equity Research,6999,49123,0,,,
3/23/2024,Unknown,Corporate Finance,7999,,0,,,
5/1/2024,Unknown,Performance Marketing,7999,89334,40438,,71,
5/22/2023,Data,Sql Bootcamp,11999,,0,,94,
8/25/2023,Unknown,Sql Bootcamp,,,0,,,
5/18/2023,Unknown,Data Analytics,6999,80032,31630,,98,
6/10/2024,Data,Sql Bootcamp,5999,,0,,,
1/8/2024,Finance,Financial Modeling,,56289,0,,,
10/30/2023,Marketing,Digital Marketing,9999,,0,,,15262
8/2/2023,Unknown,Equity Research,,33864,0,,,
10/18/2024,Unknown,Performance Marketing,9999,,0,,9,
2/14/2024,Marketing,Digital Marketing,9999,31114,0,,48,87023
4/24/2024,Unknown,Digital Marketing,6999,6145,0,,,
7/26/2023,Unknown,Digital Marketing,7999,,0,,,8451
10/25/2024,Data,Power Bi Mastery,9999,,548,,,
6/2/2023,Unknown,Digital Marketing,5999,,0,,,
1/11/2023,Unknown,Sql Bootcamp,,16113,0,,,
5/19/2023,Marketing,Digital Marketing,,,0,,,
1/8/2024,Unknown,Equity Research,5999,42217,0,,,
6/30/2024,Data,Sql Bootcamp,11999,16501,0,,,
6/30/2023,Marketing,Brand Strategy,9999,,0,,75,
6/13/2024,Data,Sql Bootcamp,5999,,0,135,120,
10/11/2024,Finance,Corporate Finance,11999,78493,36443,,,
9/15/2024,Unknown,Performance Marketing,7999,50521,0,,,
7/24/2024,Marketing,Digital Marketing,9999,,0,469,,
11/3/2024,Unknown,Digital Marketing,5999,,46850,747,29,
2/18/2023,Marketing,Digital Marketing,9999,,0,437,,
1/18/2024,Unknown,Sql Bootcamp,,,0,,,
3/8/2024,Unknown,Equity Research,,,0,,119,180877
10/8/2024,Finance,Equity Research,7999,,0,,,
9/14/2023,Data,Sql Bootcamp,11999,,5033,403,109,138314
11/19/2023,Marketing,Digital Marketing,7999,,7366,210,60,
4/13/2024,Marketing,Digital Marketing,5999,,0,,25,149682
8/13/2023,Unknown,Digital Marketing,,33700,12768,,,
8/29/2023,Marketing,Digital Marketing,9999,,0,,58,48350
3/6/2024,Data,Sql Bootcamp,7999,,0,687,,67211
6/24/2023,Finance,Equity Research,,55540,0,,,
9/29/2024,Unknown,Performance Marketing,6999,,43629,795,,
5/26/2024,Data,Power Bi Mastery,,,0,,,
6/28/2023,Data,Data Analytics,9999,,33718,,,
10/22/2024,Unknown,Equity Research,9999,55491,0,,,
12/26/2024,Unknown,Sql Bootcamp,11999,,0,370,61,114611
3/21/2024,Unknown,Digital Marketing,7999,,0,500,71,
11/13/2024,Unknown,Sql Bootcamp,,,0,,,144086
11/20/2023,Marketing,Performance Marketing,,29540,0,,,
10/13/2023,Data,Sql Bootcamp,9999,29514,0,,115,
11/3/2023,Marketing,Performance Marketing,9999,31345,0,255,51,
1/1/2023,Unknown,Data Analytics,9999,,0,,,
3/30/2023,Unknown,Equity Research,9999,,0,418,,
1/3/2023,Data,Data Analytics,,,26100,,60,
11/5/2023,Unknown,Performance Marketing,7999,,37880,,30,191786
3/2/2023,Marketing,Digital Marketing,9999,17831,0,,69,169440
5/1/2023,Finance,Equity Research,,46650,0,,104,
2/6/2023,Data,Sql Bootcamp,11999,,0,,74,146620
7/18/2024,Unknown,Equity Research,6999,,0,91,,
7/17/2024,Unknown,Corporate Finance,5999,,0,,,
11/23/2023,Marketing,Brand Strategy,11999,,0,,6,
8/23/2024,Finance,Corporate Finance,11999,,0,,69,
8/18/2023,Unknown,Financial Modeling,11999,83542,0,,19,
9/8/2023,Unknown,Equity Research,,,0,,,
3/16/2023,Marketing,Performance Marketing,5999,61413,0,,,37930
3/4/2023,Finance,Financial Modeling,5999,,899,640,,
9/12/2024,Marketing,Digital Marketing,5999,31928,0,,20,
10/16/2024,Marketing,Performance Marketing,9999,,0,711,,175368
5/5/2023,Data,Sql Bootcamp,5999,29248,0,,83,170272
10/7/2024,Unknown,Corporate Finance,9999,42913,18052,,49,
12/22/2023,Marketing,Digital Marketing,7999,,41687,,23,
4/4/2024,Unknown,Data Analytics,9999,64586,0,,,6948
7/1/2024,Marketing,Brand Strategy,11999,,0,,26,
2/5/2023,Marketing,Performance Marketing,9999,,0,,87,
6/2/2023,Unknown,Brand Strategy,11999,,0,,,
3/31/2024,Finance,Corporate Finance,7999,,0,,,
10/20/2024,Unknown,Sql Bootcamp,5999,,0,,108,
1/25/2023,Unknown,Equity Research,7999,73905,0,,20,
4/26/2023,Data,Data Analytics,,59072,0,551,96,
2/6/2024,Finance,Equity Research,5999,,0,298,90,
5/13/2023,Unknown,Brand Strategy,9999,,3028,,,
2/26/2024,Finance,Equity Research,,,16165,,84,
9/15/2023,Unknown,Performance Marketing,7999,,14937,,72,
5/26/2024,Marketing,Digital Marketing,6999,,5706,,,
10/27/2023,Finance,Equity Research,9999,77480,0,113,,22560
2/19/2023,Unknown,Brand Strategy,11999,,0,,,
7/6/2024,Unknown,Brand Strategy,5999,77053,45759,506,,
8/11/2023,Unknown,Brand Strategy,9999,,0,,114,
7/3/2024,Data,Sql Bootcamp,,,0,,,
10/26/2023,Finance,Financial Modeling,5999,,2859,,,
1/12/2024,Unknown,Digital Marketing,11999,54917,23499,,,199349
6/3/2023,Unknown,Digital Marketing,9999,24856,5543,,70,
10/24/2023,Unknown,Data Analytics,9999,,0,281,,
6/7/2023,Unknown,Brand Strategy,7999,,15884,,,
8/2/2024,Unknown,Financial Modeling,5999,5388,6319,,18,80423
7/19/2024,Unknown,Sql Bootcamp,9999,,42613,,,
10/26/2023,Unknown,Brand Strategy,7999,,4050,,,
11/15/2024,Unknown,Data Analytics,7999,,16365,,25,
6/3/2024,Marketing,Digital Marketing,,,0,,,10786
9/9/2024,Data,Sql Bootcamp,7999,,0,,,
9/14/2023,Unknown,Equity Research,7999,,0,453,,
11/24/2024,Unknown,Equity Research,9999,,0,,114,
2/9/2024,Unknown,Equity Research,6999,,25490,,,
11/7/2024,Data,Sql Bootcamp,,42658,0,,,
2/13/2024,Finance,Equity Research,11999,,36715,,,
10/30/2023,Data,Data Analytics,7999,,22400,121,100,93813
5/21/2024,Marketing,Digital Marketing,7999,,15904,527,,
8/16/2024,Unknown,Sql Bootcamp,7999,,0,,68,
9/17/2024,Unknown,Equity Research,11999,,43823,,,
7/15/2024,Unknown,Digital Marketing,6999,,0,,,
2/20/2023,Unknown,Equity Research,9999,44325,35497,,38,119092
4/14/2024,Unknown,Sql Bootcamp,,,0,,,47948
10/10/2023,Unknown,Performance Marketing,9999,,34290,,95,
6/19/2024,Unknown,Equity Research,9999,,0,,,
3/15/2023,Unknown,Sql Bootcamp,5999,,0,,9,
6/23/2024,Finance,Corporate Finance,9999,,0,,82,
12/5/2023,Unknown,Sql Bootcamp,7999,,37741,,,140010
6/10/2023,Unknown,Brand Strategy,7999,71169,0,,10,
8/28/2024,Unknown,Equity Research,9999,47104,0,,27,
12/23/2023,Unknown,Equity Research,,70617,0,,26,
12/22/2023,Unknown,Brand Strategy,9999,,0,,92,
4/2/2023,Data,Data Analytics,9999,31864,21550,,,
9/6/2023,Finance,Equity Research,6999,41349,42721,,,158675
3/20/2024,Data,Sql Bootcamp,6999,,0,,31,174209
1/19/2023,Finance,Equity Research,11999,,0,,100,
10/27/2023,Unknown,Power Bi Mastery,11999,,0,,,
10/17/2023,Data,Power Bi Mastery,5999,52792,9270,,,
10/14/2024,Finance,Corporate Finance,9999,,0,,19,
1/10/2023,Finance,Financial Modeling,5999,54796,0,,,80941
2/23/2024,Unknown,Power Bi Mastery,9999,,4102,,90,41633
7/4/2023,Marketing,Performance Marketing,7999,33760,0,,,
1/21/2023,Finance,Equity Research,,,0,,,
8/2/2024,Unknown,Digital Marketing,7999,,0,,33,
10/27/2023,Unknown,Power Bi Mastery,6999,,49827,213,15,
12/14/2024,Unknown,Equity Research,5999,19631,28245,,,
6/29/2023,Finance,Equity Research,6999,21580,0,,56,
4/27/2023,Unknown,Equity Research,9999,89116,0,,98,
3/13/2023,Marketing,Digital Marketing,9999,,0,,,74566
5/11/2024,Unknown,Equity Research,7999,,0,,,
3/12/2024,Marketing,Performance Marketing,11999,,3178,,,98231
6/1/2024,Marketing,Brand Strategy,11999,59645,48976,,,
6/3/2023,Data,Data Analytics,9999,,0,,114,
12/4/2023,Finance,Financial Modeling,11999,21693,6986,145,,
9/1/2024,Data,Data Analytics,11999,,0,735,,
12/4/2023,Marketing,Digital Marketing,7999,,0,,41,174400
12/23/2023,Unknown,Sql Bootcamp,7999,76714,0,,,
2/10/2023,Marketing,Digital Marketing,9999,,17598,,31,
11/2/2024,Unknown,Corporate Finance,7999,,0,448,,
12/22/2023,Data,Power Bi Mastery,9999,,42197,,,
4/19/2023,Unknown,Equity Research,7999,,0,,109,
12/24/2023,Unknown,Sql Bootcamp,11999,,0,,110,
6/1/2023,Finance,Equity Research,6999,,0,,,88082
1/27/2024,Unknown,Data Analytics,7999,,0,,23,
10/1/2024,Unknown,Equity Research,7999,,0,,3,
8/17/2024,Unknown,Digital Marketing,7999,,0,,,184458
8/23/2024,Data,Sql Bootcamp,11999,,0,,86,
4/14/2024,Unknown,Brand Strategy,7999,,0,,,124684
2/3/2023,Marketing,Digital Marketing,11999,,0,,,
